game_id,inning,home_runs,away_runs,home_hits,away_hits,home_errors,away_errors,home_lob,away_lob
718175,8,7,0,7,0,0,0,0,0
718175,9,,0,0,0,0,0,0,0
718176,1,0,3,0,4,1,0,1,0
718176,2,0,0,1,0,0,0,1,0
718176,3,0,0,1,2,0,0,1,2
718176,4,1,1,2,1,0,0,1,0
718176,5,0,0,1,0,0,0,1,0
718176,6,2,0,2,0,0,0,0,0
718176,7,0,0,0,1,0,0,1,1
718176,8,0,0,0,1,0,0,1,1
718176,9,0,0,0,0,0,0,0,0
718177,1,1,1,1,2,0,0,0,1
718177,2,0,2,0,2,0,0,0,1
718177,3,7,1,4,2,1,2,0,2
718177,4,0,0,0,0,0,0,0,0
718177,5,0,0,0,0,0,0,0,0
718177,6,0,0,0,0,0,0,0,0
718177,7,1,0,1,0,0,0,0,1
718177,8,0,0,0,0,0,0,0,0
718177,9,,2,0,2,0,0,0,0
718174,1,2,0,3,1,0,1,1,1
718174,2,0,0,0,1,0,1,1,2
718174,3,0,0,0,2,0,0,0,2
718174,4,0,0,0,0,0,0,0,0
718174,5,2,0,3,0,0,0,1,0
718174,6,0,0,0,0,1,0,0,1
718174,7,0,0,0,0,0,0,0,1
718174,8,0,0,0,1,0,0,0,1
718174,9,,0,0,2,0,0,0,2
718172,1,0,2,0,1,0,0,1,0
718172,2,1,0,2,1,0,0,1,0
718172,3,0,1,0,1,1,0,0,2
718172,4,0,0,0,0,1,0,0,1
718172,5,0,0,2,1,0,0,2,1
718172,6,0,0,0,1,1,0,0,2
718172,7,2,0,2,0,0,0,0,0
718172,8,0,8,0,6,1,0,0,0
718172,9,0,0,1,0,0,0,1,0
718168,1,0,0,0,1,0,0,0,1
718168,2,0,0,0,0,0,0,1,0
718168,3,2,0,2,1,0,0,0,2
718168,4,0,0,0,0,0,0,0,0
718168,5,0,0,0,0,0,0,0,0
718168,6,2,0,2,0,0,0,1,1
718168,7,0,0,0,0,0,0,0,0
718168,8,0,0,0,0,0,0,0,1
718168,9,,0,0,1,0,0,0,1
718169,1,0,0,0,0,0,0,2,0
718169,2,0,0,0,0,0,0,0,1
718169,3,0,0,0,0,0,0,0,0
718169,4,0,1,0,1,0,0,1,2
718169,5,1,0,2,0,0,0,1,0
718169,6,0,0,0,1,0,0,0,1
718169,7,0,0,1,0,0,0,1,0
718169,8,0,0,0,1,0,0,0,1
718169,9,1,0,1,0,0,0,1,0
718186,1,0,0,1,1,0,0,1,1
718186,2,1,0,1,1,0,0,1,1
718186,3,0,0,0,0,0,0,2,0
718186,4,0,0,0,0,0,0,0,0
718186,5,0,8,0,6,1,0,0,1
718186,6,0,0,0,1,0,0,3,1
718186,7,0,0,1,0,0,0,1,0
718186,8,1,0,2,0,0,0,3,0
718186,9,0,0,2,1,0,0,2,2
718187,1,1,1,2,2,0,0,1,1
718187,2,0,1,0,2,0,0,1,1
718187,3,0,0,0,0,0,0,0,3
718187,4,0,2,2,3,0,0,1,1
718187,5,0,0,0,0,0,0,1,0
718187,6,0,2,0,3,0,0,0,2
718187,7,0,0,1,0,1,0,3,1
718187,8,0,3,0,3,0,0,1,0
718187,9,0,0,0,1,0,0,0,1
718167,1,1,0,2,1,0,0,1,0
718167,2,0,1,0,3,1,0,0,2
718167,3,2,0,3,0,0,0,1,0
718167,4,2,0,2,1,0,1,1,1
718167,5,1,0,2,0,0,0,1,0
718167,6,2,1,3,3,1,0,1,2
718167,7,1,0,1,1,0,0,0,1
718167,8,1,0,2,0,0,0,1,0
718167,9,,1,0,2,0,0,0,2
718171,1,0,0,0,1,0,0,0,2
718171,2,2,1,2,2,0,0,0,1
718171,3,2,2,1,2,0,0,0,1
718171,4,0,5,0,6,0,0,0,3
718171,5,1,1,1,2,0,0,0,1
718171,6,0,0,0,0,0,0,0,0
718171,7,0,0,0,2,0,0,1,2
718171,8,0,0,2,1,0,0,2,1
718171,9,0,0,0,1,0,0,0,2
718164,1,0,3,0,3,0,0,0,0
718164,2,0,0,0,1,0,0,0,1
718164,3,0,0,1,0,0,0,0,1
718164,4,0,2,1,2,0,0,0,2
718164,5,0,0,0,0,0,0,0,2
718164,6,0,1,1,1,0,0,1,2
718164,7,0,0,0,0,0,0,0,0
718164,8,4,1,5,1,0,1,2,0
718164,9,0,0,0,0,1,0,0,2
718163,1,0,0,2,0,0,0,1,0
718163,2,0,0,0,0,0,0,0,0
718163,3,0,0,0,0,0,0,0,0
718163,4,0,0,1,1,0,0,1,1
718163,5,0,2,1,3,0,0,1,1
718163,6,1,3,2,3,1,0,1,1
718163,7,0,0,2,1,0,0,3,1
718163,8,0,4,0,5,1,0,0,2
718163,9,0,1,1,2,0,0,0,3
718166,1,3,0,2,1,0,0,1,2
718166,2,1,0,2,0,0,0,1,0
718166,3,0,0,1,0,0,0,1,0
718166,4,0,0,0,1,0,0,0,1
718166,5,0,0,0,0,0,0,2,0
718166,6,4,0,4,0,0,0,1,0
718166,7,0,0,0,1,0,0,0,1
718166,8,10,1,7,3,0,0,0,3
718166,9,,0,0,0,0,0,0,0
718165,1,0,0,1,1,0,0,1,1
718165,2,0,4,2,4,0,0,2,0
718165,3,0,0,1,0,0,0,1,0
718165,4,0,0,0,0,0,0,0,0
718165,5,0,2,1,2,0,0,1,1
718165,6,0,2,0,2,0,0,1,0
718165,7,0,2,2,1,0,0,2,0
718165,8,0,0,2,1,0,0,2,2
718165,9,0,2,1,1,0,1,1,0
718158,1,4,0,5,0,0,0,1,0
718158,2,0,0,0,1,0,0,0,2
718158,3,0,0,0,1,0,0,1,2
718158,4,0,4,0,5,0,0,0,1
718158,5,0,0,2,0,0,0,1,1
718158,6,0,0,1,0,0,0,0,0
718158,7,2,0,2,1,0,0,1,0
718158,8,0,0,1,0,0,0,2,0
718158,9,,0,0,0,0,0,0,0
718161,1,0,1,0,3,0,0,0,1
718161,2,4,0,5,0,0,0,1,1
718161,3,0,1,2,2,0,0,2,1
718161,4,2,2,2,1,1,0,1,1
718161,5,0,2,0,3,0,0,0,2
718161,6,0,0,0,0,0,0,0,0
718161,7,2,0,2,0,0,0,1,0
718161,8,1,1,1,1,0,0,1,0
718161,9,,1,0,2,0,0,0,2
718160,1,0,0,0,1,0,0,0,2
718160,2,0,2,0,3,0,0,0,1
718160,3,1,2,1,1,0,1,1,1
718160,4,0,1,0,1,0,0,0,2
718160,5,0,0,0,2,0,0,0,3
718160,6,0,0,1,1,0,0,1,0
718160,7,0,0,0,0,0,0,0,0
718160,8,1,0,2,0,0,0,2,0
718160,9,0,0,0,1,0,0,0,1
718162,1,1,0,1,0,0,1,2,0
718162,2,2,0,1,0,0,0,3,0
718162,3,0,0,1,0,0,0,2,0
718162,4,0,0,0,0,0,0,2,0
718162,5,0,0,0,0,0,0,1,1
718162,6,0,0,0,0,0,0,0,1
718162,7,1,0,2,0,0,0,1,0
718162,8,0,0,0,1,0,0,0,1
718162,9,,0,0,1,0,0,0,1
718170,1,0,0,2,1,0,0,3,1
718170,2,6,2,6,1,0,1,1,0
718170,3,0,0,1,1,0,0,1,1
718170,4,0,0,0,1,0,0,0,1
718170,5,0,0,1,0,0,0,1,0
718170,6,0,1,0,1,0,0,1,2
718170,7,0,0,0,0,0,0,0,0
718170,8,0,0,0,1,0,0,0,2
718170,9,,0,0,0,0,0,0,1
718159,1,3,0,3,0,0,0,1,0
718159,2,0,1,0,3,0,0,0,2
718159,3,2,0,2,0,0,0,0,0
718159,4,0,1,0,1,0,0,0,0
718159,5,0,0,1,1,0,1,2,1
718159,6,0,0,1,0,0,0,0,1
718159,7,1,1,1,2,0,0,1,2
718159,8,1,3,2,4,0,0,1,1
718159,9,0,1,0,1,0,0,0,1
718159,10,1,1,1,1,0,0,0,3
718159,11,0,0,0,0,0,0,1,2
718159,12,1,0,0,0,0,0,3,2
718154,1,0,1,2,2,0,1,3,1
718154,2,1,0,1,0,0,0,0,0
718154,3,0,0,0,0,0,0,0,0
718154,4,3,0,4,1,0,0,1,1
718154,5,0,1,0,2,0,0,0,1
718154,6,3,1,2,3,0,0,0,2
718154,7,0,0,0,0,0,0,0,0
718154,8,0,0,0,0,0,0,0,0
718154,9,,0,0,0,0,0,0,0
718155,1,2,0,3,0,0,0,3,1
718155,2,0,0,1,1,0,0,1,1
718155,3,2,0,2,0,0,1,1,0
718155,4,0,0,1,1,0,0,1,1
718155,5,0,0,0,2,0,0,0,2
718155,6,0,0,2,1,0,0,1,1
718155,7,0,0,0,0,0,0,1,0
718155,8,0,0,1,0,0,0,0,0
718155,9,,0,0,0,0,0,0,0
718153,1,0,0,1,0,0,0,1,0
718153,2,2,0,2,2,0,1,1,1
718153,3,0,0,0,0,0,0,0,0
718153,4,0,0,1,0,0,0,1,1
718153,5,0,0,1,1,0,0,2,1
718153,6,0,1,0,2,0,0,0,1
718153,7,0,0,2,0,0,0,3,1
718153,8,0,3,2,3,1,0,1,2
718153,9,3,0,3,0,0,0,0,0
718157,1,0,0,0,0,0,0,0,0
718157,2,0,0,0,0,0,0,0,1
718157,3,0,2,0,2,0,0,0,0
718157,4,0,0,1,0,0,0,3,0
718157,5,3,1,4,3,0,0,1,1
718157,6,0,0,2,0,0,0,1,0
718157,7,0,0,1,0,0,0,1,0
718157,8,0,2,1,3,0,0,2,3
718157,9,0,1,0,1,0,1,1,0
718149,1,4,0,3,0,0,1,1,0
718149,2,0,0,0,1,0,0,0,2
718149,3,0,0,0,0,0,0,0,0
718149,4,0,4,0,4,0,0,1,1
718149,5,3,0,3,1,0,0,0,2
718149,6,0,0,0,0,0,0,0,0
718149,7,1,0,2,1,0,0,2,1
718149,8,1,0,3,1,0,0,2,1
718149,9,,0,0,0,0,0,0,0
718150,1,0,0,1,1,0,0,1,2
718150,2,0,0,0,1,0,0,0,1
718150,3,0,3,0,2,0,0,0,0
718150,4,0,1,0,2,0,0,0,1
718150,5,1,2,1,2,0,0,0,0
718150,6,0,1,0,1,0,0,0,0
718150,7,2,0,2,0,0,0,1,2
718150,8,0,1,0,1,0,0,0,1
718150,9,2,0,2,0,0,0,0,1
718151,1,0,1,0,2,0,0,0,1
718151,2,1,0,1,1,0,0,1,1
718151,3,0,0,0,0,0,0,2,0
718151,4,1,0,2,0,0,0,1,1
718151,5,0,1,0,3,0,0,1,3
718151,6,0,1,2,2,0,0,2,0
718151,7,0,0,0,0,0,0,1,0
718151,8,0,0,1,0,0,0,2,0
718151,9,0,0,1,1,0,0,2,1
718148,1,0,0,0,1,0,0,0,1
718148,2,0,1,0,2,0,0,0,1
718148,3,0,0,0,1,0,0,1,1
718148,4,3,0,3,1,0,0,0,2
718148,5,0,0,0,1,0,0,0,0
718148,6,1,0,2,0,0,0,2,0
718148,7,2,0,4,0,0,1,1,0
718148,8,1,3,1,2,0,0,0,0
718148,9,,0,0,0,0,0,0,0
718152,1,1,0,1,0,0,0,0,0
718152,2,0,1,0,1,0,0,0,0
718152,3,0,0,0,0,0,0,0,1
718152,4,4,0,4,0,0,0,1,0
718152,5,0,0,0,1,0,0,1,0
718152,6,0,0,0,0,0,0,0,1
718152,7,2,0,2,1,0,0,1,1
718152,8,0,0,2,0,0,0,2,0
718152,9,,2,0,3,0,0,0,1
718147,1,0,0,1,0,0,0,1,0
718147,2,0,0,1,0,0,0,1,0
718147,3,0,0,2,0,0,0,2,0
718147,4,0,0,2,1,0,0,2,1
718147,5,6,0,7,1,0,0,1,1
718147,6,1,1,2,2,1,0,1,1
718147,7,0,0,0,2,0,0,0,1
718147,8,1,2,1,3,1,0,2,1
718147,9,,0,0,0,0,0,0,0
718145,1,0,0,1,0,0,0,1,0
718145,2,0,0,0,0,0,0,0,0
718145,3,0,0,0,1,0,0,0,1
718145,4,0,0,0,0,0,0,0,1
718145,5,0,0,0,0,0,0,0,0
718145,6,1,0,2,0,0,0,2,0
718145,7,0,2,0,2,0,0,0,0
718145,8,0,1,1,2,0,0,1,2
718145,9,0,0,0,1,0,0,0,2
718146,1,1,2,2,2,0,0,0,0
718146,2,0,0,0,1,0,0,0,1
718146,3,1,0,1,2,0,0,1,2
718146,4,1,0,2,0,0,0,1,0
718146,5,1,4,1,4,0,0,2,2
718146,6,0,0,0,1,0,0,0,1
718146,7,4,2,3,3,0,1,0,1
718146,8,0,0,1,2,0,0,2,2
718146,9,0,0,0,0,0,0,1,1
718146,10,0,0,0,0,0,1,3,1
718146,11,0,0,0,0,0,0,2,2
718146,12,1,0,2,0,0,0,3,1
718144,1,0,0,2,0,0,0,1,0
718144,2,0,5,0,4,0,0,0,1
718144,3,0,0,0,1,0,0,0,1
718144,4,0,0,1,1,0,0,2,1
718144,5,2,0,2,0,0,2,1,0
718144,6,2,0,2,0,0,0,0,2
718144,7,0,0,0,2,0,0,0,1
718144,8,0,0,1,0,0,0,1,0
718144,9,0,0,0,0,0,0,0,0
718156,1,0,0,0,1,0,0,1,1
718156,2,0,0,0,1,0,0,0,3
718156,3,2,0,4,0,0,1,2,2
718156,4,2,2,3,3,0,0,1,2
718156,5,0,0,1,1,0,0,1,1
718156,6,0,0,1,0,0,0,1,0
718156,7,0,0,1,2,0,0,1,2
718156,8,0,0,0,1,0,0,0,1
718156,9,,1,0,1,0,0,0,0
718141,1,0,1,1,2,0,0,2,2
718141,2,0,0,0,2,0,0,0,2
718141,3,0,0,1,1,0,0,1,1
718141,4,0,1,2,2,0,0,1,1
718141,5,1,1,2,0,0,0,1,1
718141,6,0,0,0,0,0,0,0,0
718141,7,0,0,1,1,0,0,3,2
718141,8,0,0,0,1,0,0,0,1
718141,9,0,2,1,2,0,0,1,0
718142,1,0,0,1,1,0,0,1,1
718142,2,0,2,0,2,0,0,0,1
718142,3,0,0,0,0,0,0,1,0
718142,4,0,1,0,1,0,0,1,0
718142,5,0,1,0,2,0,0,0,2
718142,6,0,0,0,2,0,0,0,2
718142,7,0,4,0,5,1,0,1,2
718142,8,0,0,0,1,0,0,0,1
718142,9,0,0,0,0,0,0,0,0
718138,1,0,0,2,1,0,0,1,1
718138,2,0,2,1,3,0,0,0,2
718138,3,0,0,0,0,0,0,0,0
718138,4,0,0,0,1,0,1,1,0
718138,5,5,3,5,4,0,0,1,1
718138,6,6,0,5,0,0,0,1,0
718138,7,0,0,0,1,0,0,0,1
718138,8,0,0,0,1,0,0,1,2
718138,9,,1,0,1,0,0,0,3
718136,1,0,0,0,1,0,1,3,1
718136,2,0,0,0,1,0,0,0,1
718136,3,1,0,2,0,0,0,2,0
718136,4,1,1,3,1,0,0,2,0
718136,5,0,0,1,0,0,0,0,0
718136,6,0,1,0,3,0,0,0,3
718136,7,5,1,3,2,1,0,0,1
718136,8,0,0,0,0,0,0,0,0
718136,9,,0,0,0,1,0,0,1
718139,1,0,0,1,0,0,0,1,0
718139,2,0,1,0,1,0,0,0,0
718139,3,0,0,0,0,0,0,0,1
718139,4,0,0,0,0,0,0,0,0
718139,5,0,0,0,1,0,0,0,1
718139,6,0,2,0,1,0,0,3,0
718139,7,3,0,3,0,0,0,1,0
718139,8,0,0,1,1,0,0,2,2
718139,9,0,2,0,2,0,0,0,2
718143,1,4,0,4,1,0,0,2,1
718143,2,0,0,1,0,0,0,2,0
718143,3,0,0,1,0,0,1,1,0
718143,4,0,3,0,3,0,0,2,1
718143,5,0,1,0,1,0,0,0,0
718143,6,0,0,0,0,0,0,1,0
718143,7,0,0,0,1,0,0,0,1
718143,8,3,0,5,1,0,0,2,1
718143,9,,0,0,1,0,0,0,3
718140,1,0,0,1,0,0,0,1,0
718140,2,0,0,1,1,0,0,1,0
718140,3,0,0,0,0,0,0,1,0
718140,4,0,1,1,2,0,0,3,1
718140,5,1,0,1,0,0,0,0,1
718140,6,2,3,3,3,0,0,3,1
718140,7,0,0,0,1,0,0,2,1
718140,8,0,0,1,2,0,0,1,2
718140,9,0,0,0,0,0,0,0,0
718137,1,0,0,1,0,0,0,1,0
718137,2,0,0,1,0,0,1,2,0
718137,3,1,0,2,1,0,0,2,1
718137,4,1,1,3,1,0,0,2,0
718137,5,1,0,1,1,0,0,0,0
718137,6,0,0,1,0,0,0,1,0
718137,7,0,0,1,1,0,0,1,1
718137,8,0,0,1,0,0,0,0,0
718137,9,,0,0,0,0,0,0,1
718132,1,0,0,0,1,0,0,0,0
718132,2,1,2,1,3,0,0,1,1
718132,3,0,0,0,0,0,0,0,0
718132,4,2,0,3,1,0,0,1,1
718132,5,0,0,0,0,0,0,0,0
718132,6,1,0,1,1,0,0,1,1
718132,7,0,1,2,2,1,0,1,1
718132,8,0,0,1,0,0,0,1,0
718132,9,,0,0,1,0,0,0,0
718134,1,0,0,0,0,0,2,2,0
718134,2,0,0,1,1,0,0,1,2
718134,3,0,0,2,1,0,0,3,1
718134,4,0,0,0,0,0,0,0,0
718134,5,0,0,1,1,0,0,1,1
718134,6,0,0,1,0,0,0,1,1
718134,7,0,0,2,0,0,0,2,0
718134,8,0,0,2,0,0,0,2,3
718134,9,0,0,0,0,0,0,2,0
718134,10,3,0,1,0,0,1,0,2
718133,1,3,0,4,0,0,0,2,0
718133,2,6,0,6,0,0,1,1,2
718133,3,0,0,1,0,0,0,1,3
718133,4,0,1,1,2,0,0,3,1
718133,5,3,0,3,1,1,0,0,3
718133,6,0,2,1,1,1,0,0,1
718133,7,0,0,0,0,0,0,0,0
718133,8,0,0,0,1,0,0,0,2
718133,9,,0,0,0,0,0,0,0
718135,1,0,0,1,0,0,0,1,1
718135,2,0,0,1,1,0,0,1,1
718135,3,0,0,0,0,0,0,0,0
718135,4,0,1,1,2,0,0,2,1
718135,5,0,0,0,0,0,0,0,0
718135,6,0,0,1,0,0,0,1,2
718135,7,2,1,1,1,0,0,0,1
718135,8,0,2,0,2,0,0,0,2
718135,9,3,1,1,2,0,0,0,2
718135,10,3,2,2,2,0,0,0,0
718131,1,1,0,2,0,0,0,2,0
718131,2,0,0,1,1,0,0,1,2
718131,3,0,0,0,1,0,0,0,1
718131,4,0,0,3,1,0,0,3,1
718131,5,0,0,0,0,0,0,0,1
718131,6,2,0,2,1,0,0,0,2
718131,7,0,0,0,2,0,0,0,2
718131,8,0,0,0,0,0,0,0,1
718131,9,,0,0,1,0,0,0,2
718126,1,0,0,0,0,0,0,0,0
718126,2,0,2,0,4,0,0,1,1
718126,3,0,0,1,0,0,0,2,0
718126,4,3,0,4,0,0,0,1,0
718126,5,1,0,1,0,0,0,0,0
718126,6,0,1,0,1,0,0,0,0
718126,7,1,0,1,0,0,0,0,2
718126,8,0,2,0,2,0,0,1,1
718126,9,0,1,0,1,0,0,0,0
718127,1,1,3,2,2,0,0,1,0
718127,2,0,0,0,2,0,0,0,2
718127,3,0,2,0,3,0,0,0,1
718127,4,0,1,0,2,0,0,0,2
718127,5,0,0,0,1,0,1,1,2
718127,6,0,0,2,1,0,0,1,2
718127,7,0,0,2,0,0,0,2,1
718127,8,2,0,3,1,0,0,1,2
718127,9,4,0,4,1,0,0,2,2
718129,1,0,1,1,1,0,0,1,1
718129,2,1,0,2,0,0,0,1,0
718129,3,0,0,1,1,0,0,1,2
718129,4,3,0,3,2,0,0,0,1
718129,5,1,0,2,1,0,0,1,2
718129,6,2,0,2,0,0,1,1,0
718129,7,0,1,0,1,0,0,0,3
718129,8,0,0,1,0,0,0,1,0
718129,9,,0,0,0,0,0,0,0
718128,1,0,1,1,1,0,0,3,0
718128,2,0,0,2,1,0,0,2,1
718128,3,0,2,0,2,0,0,0,1
718128,4,0,0,0,0,0,0,0,0
718128,5,3,0,3,2,0,0,0,2
718128,6,0,1,0,2,0,0,0,1
718128,7,2,0,2,1,0,0,0,2
718128,8,0,2,0,3,0,0,0,3
718128,9,0,0,2,1,0,0,2,1
718122,1,1,1,1,2,0,0,2,0
718122,2,0,0,0,0,0,0,0,0
718122,3,0,0,0,0,1,0,0,0
718122,4,1,0,1,0,0,0,0,0
718122,5,0,0,1,0,0,0,1,0
718122,6,1,1,3,2,0,0,2,1
718122,7,0,0,1,0,0,0,1,0
718122,8,0,0,1,1,0,0,2,0
718122,9,,0,0,1,0,0,0,1
718130,1,0,0,0,0,0,0,0,0
718130,2,1,0,1,1,0,0,0,2
718130,3,1,0,2,0,0,0,2,0
718130,4,1,1,2,2,0,0,2,1
718130,5,0,0,0,0,0,0,0,0
718130,6,0,0,0,0,0,0,0,0
718130,7,1,0,2,1,0,0,1,1
718130,8,1,2,2,4,0,1,2,1
718130,9,,0,0,0,0,0,0,1
718125,1,0,0,0,0,0,0,0,0
718125,2,0,0,2,1,0,0,3,0
718125,3,0,0,2,0,0,0,1,0
718125,4,1,0,2,0,0,1,2,0
718125,5,0,1,1,2,0,0,0,1
718125,6,0,0,0,0,0,0,0,1
718125,7,0,2,0,3,1,0,0,2
718125,8,0,0,0,1,0,0,0,1
718125,9,0,0,1,0,0,0,1,0
718121,1,1,2,1,2,0,0,0,0
718121,2,0,0,0,0,0,0,0,1
718121,3,0,0,2,0,0,0,2,0
718121,4,0,0,1,0,0,0,0,0
718121,5,0,0,0,1,0,0,0,1
718121,6,0,0,1,1,0,0,1,1
718121,7,1,1,1,3,0,0,2,2
718121,8,0,0,0,0,0,0,0,0
718121,9,0,1,0,2,0,0,0,1
718124,1,0,2,0,2,0,0,0,2
718124,2,0,0,1,0,0,0,2,0
718124,3,6,0,5,0,1,0,0,1
718124,4,3,0,2,0,0,0,0,1
718124,5,0,0,0,1,0,0,0,1
718124,6,0,5,0,3,1,1,1,0
718124,7,0,1,0,3,0,0,0,2
718124,8,7,0,4,0,0,0,0,0
718124,9,,0,0,0,0,0,0,0
718118,1,0,0,1,0,0,0,0,1
718118,2,1,0,2,0,0,0,2,0
718118,3,0,1,1,1,0,0,1,1
718118,4,7,0,4,0,1,1,1,1
718118,5,3,0,4,1,0,0,1,2
718118,6,0,0,1,0,0,0,2,0
718118,7,0,2,0,1,0,0,1,2
718118,8,2,0,4,1,0,0,2,1
718118,9,,0,0,0,0,0,0,0
718120,1,0,1,0,2,0,0,0,1
718120,2,0,0,1,0,0,0,0,0
718120,3,0,0,1,0,0,0,1,0
718120,4,0,0,1,0,0,0,1,0
718120,5,0,0,0,0,0,0,1,0
718120,6,2,2,3,1,0,0,2,0
718120,7,0,0,0,2,1,0,1,2
718120,8,0,0,0,0,0,0,0,0
718120,9,0,3,0,2,0,0,0,2
718117,1,0,0,0,0,0,0,0,0
718117,2,0,0,0,2,0,0,0,1
718117,3,0,0,2,1,0,0,1,1
718117,4,0,0,1,0,0,0,1,1
718117,5,0,0,1,0,0,0,1,0
718117,6,0,0,0,1,0,0,0,1
718117,7,0,0,0,2,0,0,0,2
718117,8,1,0,1,1,0,1,1,1
718117,9,,0,0,1,0,0,0,1
718123,1,0,3,0,2,1,0,0,2
718123,2,0,0,0,0,0,0,0,0
718123,3,0,3,0,3,1,0,0,3
718123,4,0,0,0,2,0,0,0,2
718123,5,0,1,0,1,0,0,0,0
718123,6,3,1,4,1,0,0,1,0
718123,7,3,0,3,0,0,0,1,1
718123,8,0,0,0,0,0,0,1,0
718123,9,0,0,0,0,0,0,0,0
718116,1,1,0,2,1,0,0,1,2
718116,2,0,4,0,4,0,0,0,2
718116,3,0,0,1,1,0,0,1,1
718116,4,0,0,0,0,0,1,1,0
718116,5,0,4,0,3,1,1,0,1
718116,6,0,0,0,1,0,0,2,2
718116,7,0,0,0,1,0,0,0,1
718116,8,0,0,0,0,0,0,0,0
718116,9,0,2,0,2,0,0,1,2
718115,1,0,0,1,0,0,0,0,2
718115,2,1,0,2,1,0,0,2,0
718115,3,0,3,1,2,0,0,1,0
718115,4,0,0,1,0,0,0,1,0
718115,5,0,0,0,0,0,0,0,1
718115,6,0,1,0,1,0,0,0,0
718115,7,0,0,0,0,0,0,0,0
718115,8,1,0,2,0,1,0,1,1
718115,9,0,2,1,3,0,0,2,1
718119,1,0,3,0,2,0,0,0,0
718119,2,0,1,1,2,0,0,1,0
718119,3,0,0,0,0,0,0,1,0
718119,4,0,0,0,0,0,1,2,0
718119,5,2,1,3,1,0,0,1,1
718119,6,1,0,2,2,0,0,1,1
718119,7,4,2,2,3,0,0,1,3
718119,8,0,0,0,0,0,0,0,0
718119,9,0,0,0,0,0,0,0,0
718119,10,3,2,4,1,0,0,2,0
718110,1,1,0,2,1,0,0,1,0
718110,2,0,0,0,1,0,0,0,1
718110,3,0,0,0,0,0,0,0,0
718110,4,0,0,1,1,0,0,1,0
718110,5,0,0,0,1,0,0,0,1
718110,6,0,0,0,1,0,0,0,0
718110,7,2,2,3,3,0,0,2,1
718110,8,3,0,5,0,0,0,2,0
718110,9,,0,0,0,0,0,0,0
718114,1,0,0,1,0,0,0,1,0
718114,2,0,0,0,1,0,0,0,1
718114,3,0,0,1,0,0,0,1,0
718114,4,2,0,3,2,0,0,1,2
718114,5,5,0,5,0,0,1,2,0
718114,6,0,2,0,4,0,0,0,2
718114,7,0,0,0,0,0,0,0,0
718114,8,0,0,0,1,0,0,1,1
718114,9,,0,0,0,0,0,0,0
718112,1,0,0,0,2,0,0,0,3
718112,2,1,0,1,1,0,1,0,0
718112,3,0,1,1,2,0,0,1,1
718112,4,1,0,2,0,0,0,3,0
718112,5,0,0,0,0,0,0,0,2
718112,6,2,0,3,1,0,0,3,1
718112,7,0,0,1,1,0,0,1,1
718112,8,1,0,2,0,0,0,2,0
718112,9,,0,0,1,0,0,0,1
718111,1,0,0,0,0,0,0,0,0
718111,2,2,0,4,0,0,0,1,0
718111,3,0,0,0,0,0,1,1,0
718111,4,0,0,0,0,0,0,0,0
718111,5,0,0,0,0,0,0,0,0
718111,6,0,0,1,1,0,0,3,0
718111,7,0,0,0,0,0,0,0,0
718111,8,0,0,0,0,0,0,0,0
718111,9,,0,0,0,0,0,0,0
718113,1,0,0,1,1,0,0,2,2
718113,2,0,0,0,2,0,0,1,2
718113,3,0,0,0,1,0,0,1,1
718113,4,0,0,0,1,0,0,0,1
718113,5,0,1,0,1,1,0,0,2
718113,6,0,0,1,0,0,0,0,0
718113,7,0,0,0,0,0,0,0,2
718113,8,0,4,0,4,0,1,2,1
718113,9,0,0,0,0,0,0,0,1
718106,1,0,0,1,0,0,0,1,0
718106,2,0,0,0,0,0,0,0,1
718106,3,1,0,2,0,0,0,1,0
718106,4,2,0,2,0,0,1,1,1
718106,5,0,0,0,0,0,0,0,0
718106,6,0,3,2,3,0,0,1,1
718106,7,2,1,3,2,0,0,2,2
718106,8,0,0,0,1,0,0,0,1
718106,9,,0,0,0,0,0,0,0
718107,1,0,0,2,0,0,0,2,0
718107,2,0,1,0,2,0,0,0,1
718107,3,1,5,1,3,0,0,0,0
718107,4,0,0,2,0,0,0,3,0
718107,5,0,0,0,0,0,0,0,1
718107,6,0,0,0,0,1,0,0,1
718107,7,0,0,0,1,0,0,0,0
718107,8,0,0,0,1,0,0,0,1
718107,9,0,0,0,1,0,0,0,1
718105,1,0,0,0,1,0,0,0,2
718105,2,0,0,0,0,0,0,0,0
718105,3,0,0,0,0,0,0,1,0
718105,4,1,0,2,1,0,0,1,1
718105,5,0,0,0,1,0,0,0,1
718105,6,3,2,3,2,0,1,2,2
718105,7,0,0,0,0,0,0,0,0
718105,8,0,1,0,1,0,0,2,0
718105,9,,0,0,0,0,0,0,0
718104,1,2,1,3,2,0,0,1,0
718104,2,0,0,0,1,0,0,0,0
718104,3,0,0,0,0,0,0,0,0
718104,4,0,0,1,2,0,0,1,3
718104,5,0,0,0,0,0,0,0,0
718104,6,3,0,1,1,0,0,1,1
718104,7,0,0,1,1,0,0,0,2
718104,8,0,0,0,0,0,0,0,0
718104,9,,0,0,0,0,0,0,0
718102,1,0,0,1,0,0,0,1,1
718102,2,0,1,0,2,0,0,0,0
718102,3,0,1,1,1,0,0,1,0
718102,4,0,0,1,1,0,0,2,0
718102,5,2,0,2,1,0,0,0,1
718102,6,1,0,1,1,0,0,0,2
718102,7,2,0,3,1,0,0,2,2
