table,column,dtype,null_pct,max_text_len,is_unique,all_nonnull,pk_candidate,row_count,col_count
pbp_all,qb_dropback,float32,0.034,,False,False,False,1230855,392
pbp_all,qb_epa,float32,0.011,,False,False,False,1230855,392
pbp_all,qb_hit,float32,0.031,,False,False,False,1230855,392
pbp_all,qb_hit_1_player_id,object,0.955,10.0,False,False,False,1230855,392
pbp_all,qb_hit_1_player_name,object,0.955,19.0,False,False,False,1230855,392
pbp_all,qb_hit_2_player_id,object,0.998,10.0,False,False,False,1230855,392
pbp_all,qb_hit_2_player_name,object,0.998,19.0,False,False,False,1230855,392
pbp_all,qb_kneel,float32,0.0,,False,True,False,1230855,392
pbp_all,qb_scramble,float32,0.0,,False,True,False,1230855,392
pbp_all,qb_spike,float32,0.0,,False,True,False,1230855,392
pbp_all,qtr,float32,0.0,,False,True,False,1230855,392
pbp_all,quarter_end,float32,0.0,,False,True,False,1230855,392
pbp_all,quarter_seconds_remaining,float32,0.001,,False,False,False,1230855,392
pbp_all,receiver,object,0.604,18.0,False,False,False,1230855,392
pbp_all,receiver_id,object,0.604,10.0,False,False,False,1230855,392
pbp_all,receiver_jersey_number,float32,0.631,,False,False,False,1230855,392
pbp_all,receiver_player_id,object,0.656,10.0,False,False,False,1230855,392
pbp_all,receiver_player_name,object,0.656,18.0,False,False,False,1230855,392
pbp_all,receiving_yards,float32,0.763,,False,False,False,1230855,392
pbp_all,replay_or_challenge,float32,0.0,,False,True,False,1230855,392
pbp_all,replay_or_challenge_result,object,0.993,8.0,False,False,False,1230855,392
pbp_all,result,int32,0.0,,False,True,False,1230855,392
pbp_all,return_team,object,0.882,4.0,False,False,False,1230855,392
pbp_all,return_touchdown,float32,0.031,,False,False,False,1230855,392
pbp_all,return_yards,float32,0.031,,False,False,False,1230855,392
pbp_all,roof,object,0.0,8.0,False,True,False,1230855,392
pbp_all,route,object,0.883,6.0,False,False,False,1230855,392
pbp_all,run_gap,object,0.788,6.0,False,False,False,1230855,392
pbp_all,run_location,object,0.704,6.0,False,False,False,1230855,392
pbp_all,rush,float32,0.0,,False,True,False,1230855,392
pbp_all,rush_attempt,float32,0.031,,False,False,False,1230855,392
pbp_all,rush_touchdown,float32,0.031,,False,False,False,1230855,392
pbp_all,rusher,object,0.698,19.0,False,False,False,1230855,392
pbp_all,rusher_id,object,0.698,10.0,False,False,False,1230855,392
pbp_all,rusher_jersey_number,float32,0.716,,False,False,False,1230855,392
pbp_all,rusher_player_id,object,0.691,10.0,False,False,False,1230855,392
pbp_all,rusher_player_name,object,0.691,19.0,False,False,False,1230855,392
pbp_all,rushing_yards,float32,0.692,,False,False,False,1230855,392
pbp_all,sack,float32,0.031,,False,False,False,1230855,392
pbp_all,sack_player_id,object,0.976,10.0,False,False,False,1230855,392
pbp_all,sack_player_name,object,0.976,19.0,False,False,False,1230855,392
pbp_all,safety,float32,0.031,,False,False,False,1230855,392
pbp_all,safety_player_id,object,1.0,10.0,False,False,False,1230855,392
pbp_all,safety_player_name,object,1.0,15.0,False,False,False,1230855,392
pbp_all,safety_prob,float32,0.0,,False,True,False,1230855,392
pbp_all,score_differential,float32,0.05,,False,False,False,1230855,392
pbp_all,score_differential_post,float32,0.049,,False,False,False,1230855,392
pbp_all,season,int64,0.0,,False,True,False,1230855,392
pbp_all,season_type,object,0.0,4.0,False,True,False,1230855,392
pbp_all,series,float32,0.0,,False,True,False,1230855,392
pbp_all,series_result,object,0.0,17.0,False,False,False,1230855,392
pbp_all,series_success,float32,0.0,,False,True,False,1230855,392
pbp_all,shotgun,float32,0.0,,False,True,False,1230855,392
pbp_all,side_of_field,object,0.065,4.0,False,False,False,1230855,392
pbp_all,solo_tackle,float32,0.031,,False,False,False,1230855,392
pbp_all,solo_tackle_1_player_id,object,0.545,10.0,False,False,False,1230855,392
pbp_all,solo_tackle_1_player_name,object,0.545,19.0,False,False,False,1230855,392
pbp_all,solo_tackle_1_team,object,0.545,4.0,False,False,False,1230855,392
pbp_all,solo_tackle_2_player_id,object,0.995,10.0,False,False,False,1230855,392
pbp_all,solo_tackle_2_player_name,object,0.995,18.0,False,False,False,1230855,392
pbp_all,solo_tackle_2_team,object,0.995,4.0,False,False,False,1230855,392
pbp_all,sp,float32,0.0,,False,True,False,1230855,392
pbp_all,special,float32,0.0,,False,True,False,1230855,392
pbp_all,special_teams_play,float32,0.074,,False,False,False,1230855,392
pbp_all,spread_line,float32,0.0,,False,True,False,1230855,392
pbp_all,st_play_type,object,1.0,7.0,False,False,False,1230855,392
pbp_all,stadium,object,0.075,40.0,False,False,False,1230855,392
pbp_all,stadium_id,object,0.0,5.0,False,True,False,1230855,392
pbp_all,start_time,object,0.074,18.0,False,False,False,1230855,392
pbp_all,success,float32,0.011,,False,False,False,1230855,392
pbp_all,surface,object,0.006,10.0,False,False,False,1230855,392
pbp_all,tackle_for_loss_1_player_id,object,0.957,10.0,False,False,False,1230855,392
pbp_all,tackle_for_loss_1_player_name,object,0.957,19.0,False,False,False,1230855,392
pbp_all,tackle_for_loss_2_player_id,object,1.0,10.0,False,False,False,1230855,392
pbp_all,tackle_for_loss_2_player_name,object,1.0,12.0,False,False,False,1230855,392
pbp_all,tackle_with_assist,float32,0.031,,False,False,False,1230855,392
pbp_all,tackle_with_assist_1_player_id,object,0.924,10.0,False,False,False,1230855,392
pbp_all,tackle_with_assist_1_player_name,object,0.924,19.0,False,False,False,1230855,392
pbp_all,tackle_with_assist_1_team,object,0.924,4.0,False,False,False,1230855,392
pbp_all,tackle_with_assist_2_player_id,object,1.0,10.0,False,False,False,1230855,392
pbp_all,tackle_with_assist_2_player_name,object,1.0,11.0,False,False,False,1230855,392
pbp_all,tackle_with_assist_2_team,object,1.0,4.0,False,False,False,1230855,392
pbp_all,tackled_for_loss,float32,0.031,,False,False,False,1230855,392
pbp_all,td_player_id,object,0.972,10.0,False,False,False,1230855,392
pbp_all,td_player_name,object,0.972,19.0,False,False,False,1230855,392
pbp_all,td_prob,float32,0.0,,False,True,False,1230855,392
pbp_all,td_team,object,0.972,4.0,False,False,False,1230855,392
pbp_all,temp,float32,0.282,,False,False,False,1230855,392
pbp_all,third_down_converted,float32,0.031,,False,False,False,1230855,392
pbp_all,third_down_failed,float32,0.031,,False,False,False,1230855,392
pbp_all,time,object,0.001,5.0,False,False,False,1230855,392
pbp_all,time_of_day,object,0.13,24.0,False,False,False,1230855,392
pbp_all,time_to_throw,float64,0.879,,False,False,False,1230855,392
pbp_all,timeout,float32,0.031,,False,False,False,1230855,392
pbp_all,timeout_team,object,0.958,4.0,False,False,False,1230855,392
pbp_all,total,int32,0.0,,False,True,False,1230855,392
pbp_all,total_away_comp_air_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_comp_air_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_comp_yac_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_comp_yac_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_away_pass_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_away_pass_wpa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_away_raw_air_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_raw_air_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_raw_yac_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_raw_yac_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_away_rush_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_away_rush_wpa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_away_score,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_comp_air_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_comp_air_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_comp_yac_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_comp_yac_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_pass_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_pass_wpa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_raw_air_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_raw_air_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_raw_yac_epa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_raw_yac_wpa,float32,0.263,,False,False,False,1230855,392
pbp_all,total_home_rush_epa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_rush_wpa,float32,0.0,,False,True,False,1230855,392
pbp_all,total_home_score,float32,0.0,,False,True,False,1230855,392
pbp_all,total_line,float32,0.0,,False,True,False,1230855,392
pbp_all,touchback,float32,0.0,,False,True,False,1230855,392
pbp_all,touchdown,float32,0.031,,False,False,False,1230855,392
pbp_all,two_point_attempt,float32,0.031,,False,False,False,1230855,392
pbp_all,two_point_conv_result,object,0.998,7.0,False,False,False,1230855,392
pbp_all,two_point_conversion_prob,float32,0.0,,False,True,False,1230855,392
pbp_all,vegas_home_wp,float32,0.0,,False,True,False,1230855,392
pbp_all,vegas_home_wpa,float32,0.006,,False,False,False,1230855,392
pbp_all,vegas_wp,float32,0.006,,False,False,False,1230855,392
pbp_all,vegas_wpa,float32,0.014,,False,False,False,1230855,392
pbp_all,was_pressure,object,0.879,5.0,False,False,False,1230855,392
pbp_all,weather,object,0.081,164.0,False,False,False,1230855,392
pbp_all,week,int32,0.0,,False,True,False,1230855,392
pbp_all,wind,float32,0.282,,False,False,False,1230855,392
pbp_all,wp,float32,0.006,,False,False,False,1230855,392
pbp_all,wpa,float32,0.014,,False,False,False,1230855,392
pbp_all,xpass,float32,0.44,,False,False,False,1230855,392
pbp_all,xyac_epa,float32,0.742,,False,False,False,1230855,392
pbp_all,xyac_fd,float32,0.741,,False,False,False,1230855,392
pbp_all,xyac_mean_yardage,float32,0.741,,False,False,False,1230855,392
pbp_all,xyac_median_yardage,float32,0.741,,False,False,False,1230855,392
pbp_all,xyac_success,float32,0.741,,False,False,False,1230855,392
pbp_all,yac_epa,float32,0.716,,False,False,False,1230855,392
pbp_all,yac_wpa,float32,0.716,,False,False,False,1230855,392
pbp_all,yardline_100,float32,0.065,,False,False,False,1230855,392
pbp_all,yards_after_catch,float32,0.821,,False,False,False,1230855,392
pbp_all,yards_gained,float32,0.031,,False,False,False,1230855,392
pbp_all,ydsnet,float32,0.011,,False,False,False,1230855,392
pbp_all,ydstogo,float32,0.0,,False,True,False,1230855,392
pbp_all,yrdln,object,0.007,6.0,False,False,False,1230855,392
