table,column,dtype,nullable,null_pct,unique_vals,example
combine_data,season,int32,False,0.0,26,2000
combine_data,draft_year,float64,True,0.3829344432882414,25,2000.0
combine_data,draft_team,object,True,0.3829344432882414,37,New York Jets
combine_data,draft_round,float64,True,0.3829344432882414,7,1.0
combine_data,draft_ovr,float64,True,0.3829344432882414,261,13.0
combine_data,pfr_id,object,True,0.20464793617759278,6862,AbraJo00
combine_data,cfb_id,object,True,0.17747716499017227,7110,shaun-alexander-1
combine_data,player_name,object,False,0.0,8503,John Abraham
combine_data,pos,object,False,0.0,25,OLB
combine_data,school,object,False,0.0,356,South Carolina
combine_data,ht,object,True,0.003352988784830616,19,6-4
combine_data,wt,float64,True,0.002774887270204648,210,252.0
combine_data,forty,float64,True,0.09388368597525726,161,4.55
combine_data,bench,float64,True,0.3830500635911666,45,23.0
combine_data,vertical,float64,True,0.2369060006937218,58,25.0
combine_data,broad_jump,float64,True,0.2480055497745404,64,94.0
combine_data,cone,float64,True,0.4192392184067522,229,8.48
combine_data,shuttle,float64,True,0.40247427448259915,154,4.98
draft_picks,season,int32,False,0.0,26,1999
draft_picks,round,int32,False,0.0,7,1
draft_picks,pick,int32,False,0.0,262,1
draft_picks,team,object,False,0.0,35,CLE
draft_picks,gsis_id,object,True,0.5709337349397591,2848,00-0017915
draft_picks,pfr_player_id,object,True,0.0427710843373494,6356,CoucTi00
draft_picks,cfb_player_id,object,True,0.17484939759036144,5479,tim-couch-1
draft_picks,pfr_player_name,object,False,0.0,6549,Tim Couch
draft_picks,hof,bool,False,0.0,2,False
draft_picks,position,object,False,0.0,26,QB
draft_picks,category,object,False,0.0,13,QB
draft_picks,side,object,True,0.00045180722891566266,3,O
draft_picks,college,object,False,0.0,328,Kentucky
draft_picks,age,float64,True,0.043674698795180725,10,22.0
draft_picks,to,float64,True,0.09051204819277109,26,2003.0
draft_picks,allpro,float64,False,0.0,9,0.0
draft_picks,probowls,float64,False,0.0,15,0.0
draft_picks,seasons_started,float64,False,0.0,20,3.0
draft_picks,w_av,float64,True,0.09051204819277109,132,30.0
draft_picks,car_av,object,True,1.0,0,
draft_picks,dr_av,float64,True,0.15406626506024096,119,30.0
draft_picks,games,float64,True,0.09051204819277109,241,62.0
draft_picks,pass_completions,float64,True,0.09051204819277109,205,1025.0
draft_picks,pass_attempts,float64,True,0.09051204819277109,216,1714.0
draft_picks,pass_yards,float64,True,0.09051204819277109,293,11131.0
draft_picks,pass_tds,float64,True,0.09051204819277109,108,64.0
draft_picks,pass_ints,float64,True,0.09066265060240963,94,67.0
draft_picks,rush_atts,float64,True,0.09051204819277109,429,124.0
draft_picks,rush_yards,float64,True,0.09051204819277109,667,556.0
draft_picks,rush_tds,float64,True,0.09051204819277109,72,2.0
draft_picks,receptions,float64,True,0.09051204819277109,418,2.0
draft_picks,rec_yards,float64,True,0.09051204819277109,1083,-13.0
draft_picks,rec_tds,float64,True,0.09051204819277109,75,0.0
draft_picks,def_solo_tackles,float64,True,0.3621987951807229,547,1.0
draft_picks,def_ints,float64,True,0.7885542168674698,43,52.0
draft_picks,def_sacks,float64,True,0.7143072289156627,162,3.0
draft_values,pick,int64,False,0.0,262,1.0
draft_values,stuart,float64,False,0.0,145,34.6
draft_values,johnson,int64,False,0.0,171,3000.0
draft_values,hill,float64,False,0.0,262,1000.0
draft_values,otc,int64,False,0.0,262,3000.0
draft_values,pff,float64,False,0.0,221,1.135
id_mappings,rotoworld_id,float64,True,0.38991932130084006,7335,63811.0
id_mappings,mfl_id,int64,False,0.0,12023,17030
id_mappings,nfl_id,object,True,0.7665308159361224,2807,tylong/2553555
id_mappings,name,object,False,0.0,11000,Cam Ward
id_mappings,merge_name,object,False,0.0,10949,cam ward
id_mappings,age,float64,True,0.10155535224153706,310,22.9
id_mappings,pff_id,float64,True,0.7052316393578973,3541,77632.0
id_mappings,draft_round,float64,True,0.4122099309656492,12,1.0
id_mappings,draft_year,float64,True,0.008400565582633286,50,2025.0
id_mappings,twitter_username,float64,True,0.9999168260833403,1,76767676.0
id_mappings,yahoo_id,float64,True,0.5437910671213507,5480,40900.0
id_mappings,stats_id,float64,True,0.2032770523163936,9577,41786.0
id_mappings,cbs_id,float64,True,0.2807119687266073,8636,28877124.0
id_mappings,draft_pick,float64,True,0.41977875738168513,55,1.0
id_mappings,draft_ovr,float64,True,0.4898943691258421,279,1.0
id_mappings,weight,float64,True,0.048240871662646595,204,219.0
id_mappings,cfbref_id,object,True,0.5706562422024453,5157,caleb-williams-3
id_mappings,fantasypros_id,float64,True,0.6271313316144057,4481,23084.0
id_mappings,sportradar_id,object,True,0.40605506113282874,7136,3c76cab3-3df2-43dd-acaa-57e055bd32d0
id_mappings,sleeper_id,float64,True,0.4958828911253431,6055,12522.0
id_mappings,ktc_id,float64,True,0.9727189553356067,328,1550.0
id_mappings,stats_global_id,float64,True,0.008400565582633286,5817,0.0
id_mappings,rotowire_id,float64,True,0.16052565915328953,10091,16997.0
id_mappings,fantasy_data_id,float64,True,0.6376944190301921,4350,22097.0
id_mappings,fleaflicker_id,float64,True,0.9055144306745405,1134,8479.0
id_mappings,db_season,int64,False,0.0,1,2025
id_mappings,birthdate,object,True,0.10155535224153706,6965,2002-05-25
id_mappings,espn_id,float64,True,0.3604757548032937,7675,4688380.0
id_mappings,swish_id,float64,True,0.716044248523663,3412,1286445.0
id_mappings,team,object,False,0.0,38,TEN
id_mappings,height,float64,True,0.08566913415952757,17,74.0
id_mappings,college,object,True,0.04840721949596607,590,Miami (FL)
id_mappings,gsis_id,object,True,0.6089994177825834,4699,00-0039918
id_mappings,position,object,False,0.0,18,QB
id_mappings,pfr_id,object,True,0.4326707144639441,6817,WillCa03
pbp_1999,play_id,float32,False,0.0,4664,35.0
pbp_1999,game_id,object,False,0.0,258,1999_01_ARI_PHI
pbp_1999,old_game_id,object,False,0.0,258,1999091200
pbp_1999,home_team,object,False,0.0,31,PHI
pbp_1999,away_team,object,False,0.0,31,ARI
pbp_1999,season_type,object,False,0.0,2,REG
pbp_1999,week,int32,False,0.0,21,1
pbp_1999,posteam,object,True,0.011422750130050285,32,PHI
pbp_1999,posteam_type,object,True,0.011422750130050285,2,home
pbp_1999,defteam,object,True,0.011422750130050285,31,ARI
pbp_1999,side_of_field,object,False,0.0,33,ARI
pbp_1999,yardline_100,float32,True,0.012029651465233224,99,30.0
pbp_1999,game_date,object,False,0.0,47,1999-09-12
pbp_1999,quarter_seconds_remaining,float32,True,0.0003251257152765736,896,900.0
pbp_1999,half_seconds_remaining,float32,True,0.0003251257152765736,1737,1800.0
pbp_1999,game_seconds_remaining,float32,True,0.0003251257152765736,3046,3600.0
pbp_1999,game_half,object,False,0.0,3,Half1
pbp_1999,quarter_end,float32,False,0.0,2,0.0
pbp_1999,drive,float32,False,0.0,38,1.0
pbp_1999,sp,float32,False,0.0,2,0.0
pbp_1999,qtr,float32,False,0.0,5,1.0
pbp_1999,down,float32,True,0.15250563551239812,4,1.0
pbp_1999,goal_to_go,float32,False,0.0,2,0.0
pbp_1999,time,object,False,0.0,925,15:00
pbp_1999,yrdln,object,True,2.1675047685104907e-05,1520,ARI 30
pbp_1999,ydstogo,float32,False,0.0,44,0.0
pbp_1999,ydsnet,float32,False,0.0,127,6.0
pbp_1999,desc,object,False,0.0,43126,C.Jacke kicks 68 yards from ARI 30 to PHI 2. A.Rossum to PHI 23 for 21 yards (P.Sapp).
pbp_1999,play_type,object,True,0.08117305358071787,9,kickoff
pbp_1999,yards_gained,float32,True,0.03769290792439743,108,0.0
pbp_1999,shotgun,float32,False,0.0,2,0.0
pbp_1999,no_huddle,float32,False,0.0,2,0.0
pbp_1999,qb_dropback,float32,True,0.08117305358071787,2,0.0
pbp_1999,qb_kneel,float32,False,0.0,2,0.0
pbp_1999,qb_spike,float32,False,0.0,2,0.0
pbp_1999,qb_scramble,float32,False,0.0,2,0.0
pbp_1999,pass_length,object,True,0.9925437835963239,2,deep
pbp_1999,pass_location,object,True,0.9923920582625282,3,left
pbp_1999,air_yards,float32,True,1.0,0,
pbp_1999,yards_after_catch,float32,True,0.9926738338824346,34,9.0
pbp_1999,run_location,object,True,0.7111366395006069,3,middle
pbp_1999,run_gap,object,True,0.8090428298942257,3,end
pbp_1999,field_goal_result,object,True,0.9783466273625802,3,made
pbp_1999,kick_distance,float32,True,0.8423357031385469,78,68.0
pbp_1999,extra_point_result,object,True,0.976027397260274,3,good
pbp_1999,two_point_conv_result,object,True,0.9980275706606555,2,failure
pbp_1999,home_timeouts_remaining,float32,False,0.0,4,3.0
pbp_1999,away_timeouts_remaining,float32,False,0.0,4,3.0
pbp_1999,timeout,float32,True,0.03769290792439743,2,0.0
pbp_1999,timeout_team,object,True,0.9626755678862493,31,ARI
pbp_1999,td_team,object,True,0.9739249176348188,31,PHI
pbp_1999,td_player_name,object,True,0.9739249176348188,378,D.Staley
pbp_1999,td_player_id,object,True,0.9739249176348188,391,00-0015523
pbp_1999,posteam_timeouts_remaining,float32,True,0.011422750130050285,4,3.0
pbp_1999,defteam_timeouts_remaining,float32,True,0.011422750130050285,4,3.0
pbp_1999,total_home_score,float32,False,0.0,50,0.0
pbp_1999,total_away_score,float32,False,0.0,46,0.0
pbp_1999,posteam_score,float32,True,0.017014912432807353,53,0.0
pbp_1999,defteam_score,float32,True,0.017014912432807353,49,0.0
pbp_1999,score_differential,float32,True,0.017014912432807353,92,0.0
pbp_1999,posteam_score_post,float32,True,0.011422750130050285,52,0.0
pbp_1999,defteam_score_post,float32,True,0.011422750130050285,50,0.0
pbp_1999,score_differential_post,float32,True,0.011422750130050285,93,0.0
pbp_1999,no_score_prob,float32,False,0.0,38377,0.009824001
pbp_1999,opp_fg_prob,float32,False,0.0,38337,0.18809524
pbp_1999,opp_safety_prob,float32,False,0.0,38343,0.0042510796
pbp_1999,opp_td_prob,float32,False,0.0,38332,0.2515483
pbp_1999,fg_prob,float32,False,0.0,38359,0.2078948
pbp_1999,safety_prob,float32,False,0.0,38330,0.004175358
pbp_1999,td_prob,float32,False,0.0,38318,0.33421123
pbp_1999,extra_point_prob,float32,False,0.0,9,0.0
pbp_1999,two_point_conversion_prob,float32,False,0.0,2,0.0
pbp_1999,ep,float32,True,0.011227674700884342,38373,0.63788784
pbp_1999,epa,float32,True,0.011227674700884342,40259,0.12681815
pbp_1999,total_home_epa,float32,False,0.0,41212,0.12681815
pbp_1999,total_away_epa,float32,False,0.0,41214,-0.12681815
pbp_1999,total_home_rush_epa,float32,False,0.0,13647,0.0
pbp_1999,total_away_rush_epa,float32,False,0.0,13647,0.0
pbp_1999,total_home_pass_epa,float32,False,0.0,18460,0.0
pbp_1999,total_away_pass_epa,float32,False,0.0,18460,0.0
pbp_1999,air_epa,float32,True,1.0,0,
pbp_1999,yac_epa,float32,True,1.0,0,
pbp_1999,comp_air_epa,float32,True,1.0,0,
pbp_1999,comp_yac_epa,float32,True,1.0,0,
pbp_1999,total_home_comp_air_epa,float32,True,1.0,0,
pbp_1999,total_away_comp_air_epa,float32,True,1.0,0,
pbp_1999,total_home_comp_yac_epa,float32,True,1.0,0,
pbp_1999,total_away_comp_yac_epa,float32,True,1.0,0,
pbp_1999,total_home_raw_air_epa,float32,True,1.0,0,
pbp_1999,total_away_raw_air_epa,float32,True,1.0,0,
pbp_1999,total_home_raw_yac_epa,float32,True,1.0,0,
pbp_1999,total_away_raw_yac_epa,float32,True,1.0,0,
pbp_1999,wp,float32,True,0.005613837350442171,35613,0.00029384534
pbp_1999,def_wp,float32,True,0.005613837350442171,35539,0.99970615
pbp_1999,home_wp,float32,False,0.0,35568,0.00029384534
pbp_1999,away_wp,float32,False,0.0,35633,0.99970615
pbp_1999,wpa,float32,True,0.012116351655973643,39908,0.54667515
pbp_1999,vegas_wpa,float32,True,0.012116351655973643,41515,0.39869544
pbp_1999,vegas_home_wpa,float32,True,0.005592162302757066,41768,0.39869544
pbp_1999,home_wp_post,float32,True,0.02336570140454309,35140,0.546969
pbp_1999,away_wp_post,float32,True,0.02336570140454309,35203,0.453031
pbp_1999,vegas_wp,float32,True,0.005613837350442171,41705,2.8273305e-05
pbp_1999,vegas_home_wp,float32,False,0.0,41614,2.8273305e-05
pbp_1999,total_home_rush_wpa,float32,False,0.0,13561,0.0
pbp_1999,total_away_rush_wpa,float32,False,0.0,13561,0.0
pbp_1999,total_home_pass_wpa,float32,False,0.0,18387,0.0
pbp_1999,total_away_pass_wpa,float32,False,0.0,18387,0.0
pbp_1999,air_wpa,float32,True,1.0,0,
pbp_1999,yac_wpa,float32,True,1.0,0,
pbp_1999,comp_air_wpa,float32,True,1.0,0,
pbp_1999,comp_yac_wpa,float32,True,1.0,0,
pbp_1999,total_home_comp_air_wpa,float32,True,1.0,0,
pbp_1999,total_away_comp_air_wpa,float32,True,1.0,0,
pbp_1999,total_home_comp_yac_wpa,float32,True,1.0,0,
pbp_1999,total_away_comp_yac_wpa,float32,True,1.0,0,
pbp_1999,total_home_raw_air_wpa,float32,True,1.0,0,
pbp_1999,total_away_raw_air_wpa,float32,True,1.0,0,
pbp_1999,total_home_raw_yac_wpa,float32,True,1.0,0,
pbp_1999,total_away_raw_yac_wpa,float32,True,1.0,0,
pbp_1999,punt_blocked,float32,True,0.03769290792439743,2,0.0
pbp_1999,first_down_rush,float32,True,0.03769290792439743,2,0.0
pbp_1999,first_down_pass,float32,True,0.03769290792439743,2,0.0
pbp_1999,first_down_penalty,float32,True,0.03769290792439743,2,0.0
pbp_1999,third_down_converted,float32,True,0.03769290792439743,2,0.0
pbp_1999,third_down_failed,float32,True,0.03769290792439743,2,0.0
pbp_1999,fourth_down_converted,float32,True,0.03769290792439743,2,0.0
pbp_1999,fourth_down_failed,float32,True,0.03769290792439743,2,0.0
pbp_1999,incomplete_pass,float32,True,0.03769290792439743,2,0.0
pbp_1999,touchback,float32,False,0.0,2,0.0
pbp_1999,interception,float32,True,0.03769290792439743,2,0.0
pbp_1999,punt_inside_twenty,float32,True,0.03769290792439743,2,0.0
pbp_1999,punt_in_endzone,float32,True,0.03769290792439743,2,0.0
pbp_1999,punt_out_of_bounds,float32,True,0.03769290792439743,2,0.0
pbp_1999,punt_downed,float32,True,0.03769290792439743,2,0.0
pbp_1999,punt_fair_catch,float32,True,0.03769290792439743,2,0.0
pbp_1999,kickoff_inside_twenty,float32,True,0.03769290792439743,2,0.0
pbp_1999,kickoff_in_endzone,float32,True,0.03769290792439743,2,0.0
pbp_1999,kickoff_out_of_bounds,float32,True,0.03769290792439743,2,0.0
pbp_1999,kickoff_downed,float32,True,0.03769290792439743,1,0.0
pbp_1999,kickoff_fair_catch,float32,True,0.03769290792439743,2,0.0
pbp_1999,fumble_forced,float32,True,0.03769290792439743,2,0.0
pbp_1999,fumble_not_forced,float32,True,0.03769290792439743,2,0.0
pbp_1999,fumble_out_of_bounds,float32,True,0.03769290792439743,2,0.0
pbp_1999,solo_tackle,float32,True,0.03769290792439743,2,1.0
pbp_1999,safety,float32,True,0.03769290792439743,2,0.0
pbp_1999,penalty,float32,True,0.03769290792439743,2,0.0
pbp_1999,tackled_for_loss,float32,True,0.03769290792439743,2,0.0
pbp_1999,fumble_lost,float32,True,0.03769290792439743,2,0.0
pbp_1999,own_kickoff_recovery,float32,True,0.03769290792439743,2,0.0
pbp_1999,own_kickoff_recovery_td,float32,True,0.03769290792439743,1,0.0
pbp_1999,qb_hit,float32,True,0.03769290792439743,2,0.0
pbp_1999,rush_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,pass_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,sack,float32,True,0.03769290792439743,2,0.0
pbp_1999,touchdown,float32,True,0.03769290792439743,2,0.0
pbp_1999,pass_touchdown,float32,True,0.03769290792439743,2,0.0
pbp_1999,rush_touchdown,float32,True,0.03769290792439743,2,0.0
pbp_1999,return_touchdown,float32,True,0.03769290792439743,2,0.0
pbp_1999,extra_point_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,two_point_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,field_goal_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,kickoff_attempt,float32,True,0.03769290792439743,2,1.0
pbp_1999,punt_attempt,float32,True,0.03769290792439743,2,0.0
pbp_1999,fumble,float32,True,0.03769290792439743,2,0.0
pbp_1999,complete_pass,float32,True,0.03769290792439743,2,0.0
pbp_1999,assist_tackle,float32,True,0.03769290792439743,2,0.0
pbp_1999,lateral_reception,float32,True,0.03769290792439743,2,0.0
pbp_1999,lateral_rush,float32,True,0.03769290792439743,1,0.0
pbp_1999,lateral_return,float32,True,0.03769290792439743,2,0.0
pbp_1999,lateral_recovery,float32,True,0.03769290792439743,2,0.0
pbp_1999,passer_player_id,object,True,0.5936795560950234,109,00-0012726
pbp_1999,passer_player_name,object,True,0.5936795560950234,108,D.Pederson
pbp_1999,passing_yards,float32,True,0.7850919022021848,95,10.0
pbp_1999,receiver_player_id,object,True,0.6328680423096931,449,00-0015523
pbp_1999,receiver_player_name,object,True,0.6328680423096931,433,D.Staley
pbp_1999,receiving_yards,float32,True,0.7850919022021848,95,10.0
pbp_1999,rusher_player_id,object,True,0.6936448760187273,313,00-0015523
pbp_1999,rusher_player_name,object,True,0.6936448760187273,300,D.Staley
pbp_1999,rushing_yards,float32,True,0.6942084272585399,84,1.0
pbp_1999,lateral_receiver_player_id,object,True,0.9999132998092596,4,00-0011151
pbp_1999,lateral_receiver_player_name,object,True,0.9999132998092596,4,E.Metcalf
pbp_1999,lateral_receiving_yards,float32,True,0.9999132998092596,4,12.0
pbp_1999,lateral_rusher_player_id,object,True,1.0,0,
pbp_1999,lateral_rusher_player_name,object,True,1.0,0,
pbp_1999,lateral_rushing_yards,float32,True,1.0,0,
pbp_1999,lateral_sack_player_id,object,True,1.0,0,
pbp_1999,lateral_sack_player_name,object,True,1.0,0,
pbp_1999,interception_player_id,object,True,0.9874067972949541,266,00-0017710
pbp_1999,interception_player_name,object,True,0.9874067972949541,262,A.Williams
pbp_1999,lateral_interception_player_id,object,True,0.9998916247615744,4,00-0016549
pbp_1999,lateral_interception_player_name,object,True,0.9998916247615744,4,R.Tongue
pbp_1999,punt_returner_player_id,object,True,0.9604213629269984,93,00-0013013
pbp_1999,punt_returner_player_name,object,True,0.9604213629269984,91,M.Pittman
pbp_1999,lateral_punt_returner_player_id,object,True,1.0,0,
pbp_1999,lateral_punt_returner_player_name,object,True,1.0,0,
pbp_1999,kickoff_returner_player_name,object,True,0.953940523669152,208,A.Rossum
pbp_1999,kickoff_returner_player_id,object,True,0.953940523669152,213,00-0014071
pbp_1999,lateral_kickoff_returner_player_id,object,True,0.9997832495231489,9,00-0012946
pbp_1999,lateral_kickoff_returner_player_name,object,True,0.9997832495231489,9,D.Philyaw
pbp_1999,punter_player_id,object,True,0.9416507716316976,44,00-0009584
pbp_1999,punter_player_name,object,True,0.9416507716316976,44,S.Landeta
pbp_1999,kicker_player_name,object,True,0.9006849315068494,61,C.Jacke
pbp_1999,kicker_player_id,object,True,0.9006849315068494,61,00-0008080
pbp_1999,own_kickoff_recovery_player_id,object,True,0.9996531992370383,16,00-0012085
pbp_1999,own_kickoff_recovery_player_name,object,True,0.9996531992370383,16,D.Nguyen
pbp_1999,blocked_player_id,object,True,0.9990896479972255,36,00-0006795
pbp_1999,blocked_player_name,object,True,0.999176348187966,35,P.Hansen
pbp_1999,tackle_for_loss_1_player_id,object,True,0.9440350268770591,530,00-0016976
pbp_1999,tackle_for_loss_1_player_name,object,True,0.9441000520201145,513,A.Wadsworth
pbp_1999,tackle_for_loss_2_player_id,object,True,1.0,0,
pbp_1999,tackle_for_loss_2_player_name,object,True,1.0,0,
pbp_1999,qb_hit_1_player_id,object,True,0.9763308479278654,359,00-0016976
pbp_1999,qb_hit_1_player_name,object,True,0.9763525229755505,346,A.Wadsworth
pbp_1999,qb_hit_2_player_id,object,True,0.9976374198023236,87,00-0006373
pbp_1999,qb_hit_2_player_name,object,True,0.9976374198023236,87,K.Greene
pbp_1999,forced_fumble_player_1_team,object,True,0.9877535980579157,31,PHI
pbp_1999,forced_fumble_player_1_player_id,object,True,0.9877535980579157,341,00-0007108
pbp_1999,forced_fumble_player_1_player_name,object,True,0.9878402982486562,333,T.Hauck
pbp_1999,forced_fumble_player_2_team,object,True,0.9999566499046297,2,DAL
pbp_1999,forced_fumble_player_2_player_id,object,True,0.9999566499046297,2,00-0000045
pbp_1999,forced_fumble_player_2_player_name,object,True,0.9999566499046297,2,F.Adams
pbp_1999,solo_tackle_1_team,object,True,0.5438919715623375,31,ARI
pbp_1999,solo_tackle_2_team,object,True,0.9972255938963066,28,IND
pbp_1999,solo_tackle_1_player_id,object,True,0.5438919715623375,1261,00-0014357
pbp_1999,solo_tackle_2_player_id,object,True,0.997117218657881,123,00-0010966
pbp_1999,solo_tackle_1_player_name,object,True,0.5440870469915033,1172,P.Sapp
pbp_1999,solo_tackle_2_player_name,object,True,0.9972255938963066,119,S.McKinney
pbp_1999,assist_tackle_1_player_id,object,True,0.8732659961851916,808,00-0001233
pbp_1999,assist_tackle_1_player_name,object,True,0.8732659961851916,764,E.Bieniemy
pbp_1999,assist_tackle_1_team,object,True,0.8732659961851916,31,PHI
pbp_1999,assist_tackle_2_player_id,object,True,0.9749002947806485,496,00-0006373
pbp_1999,assist_tackle_2_player_name,object,True,0.9749002947806485,481,K.Greene
pbp_1999,assist_tackle_2_team,object,True,0.9749002947806485,31,CAR
pbp_1999,assist_tackle_3_player_id,object,True,1.0,0,
pbp_1999,assist_tackle_3_player_name,object,True,1.0,0,
pbp_1999,assist_tackle_3_team,object,True,1.0,0,
pbp_1999,assist_tackle_4_player_id,object,True,1.0,0,
pbp_1999,assist_tackle_4_player_name,object,True,1.0,0,
pbp_1999,assist_tackle_4_team,object,True,1.0,0,
pbp_1999,tackle_with_assist,float32,True,0.03769290792439743,2,0.0
pbp_1999,tackle_with_assist_1_player_id,object,True,0.8983657014045431,731,00-0014071
pbp_1999,tackle_with_assist_1_player_name,object,True,0.8983657014045431,699,A.Rossum
pbp_1999,tackle_with_assist_1_team,object,True,0.8983657014045431,31,PHI
pbp_1999,tackle_with_assist_2_player_id,object,True,1.0,0,
pbp_1999,tackle_with_assist_2_player_name,object,True,1.0,0,
pbp_1999,tackle_with_assist_2_team,object,True,1.0,0,
pbp_1999,pass_defense_1_player_id,object,True,0.9422793480145656,536,00-0017710
pbp_1999,pass_defense_1_player_name,object,True,0.9422793480145656,512,A.Williams
pbp_1999,pass_defense_2_player_id,object,True,0.9990462979018554,43,00-0014111
pbp_1999,pass_defense_2_player_name,object,True,0.9990462979018554,43,A.Royal
pbp_1999,fumbled_1_team,object,True,0.9818796601352523,31,ARI
pbp_1999,fumbled_1_player_id,object,True,0.9818796601352523,321,00-0010292
pbp_1999,fumbled_1_player_name,object,True,0.9818796601352523,312,J.Makovicka
pbp_1999,fumbled_2_player_id,object,True,0.9998699497138893,6,00-0001361
pbp_1999,fumbled_2_player_name,object,True,0.9998699497138893,6,D.Bledsoe
pbp_1999,fumbled_2_team,object,True,0.9998699497138893,5,NE
pbp_1999,fumble_recovery_1_team,object,True,0.9830934628056182,31,PHI
pbp_1999,fumble_recovery_1_yards,float32,True,0.9830934628056182,50,4.0
pbp_1999,fumble_recovery_1_player_id,object,True,0.9830934628056182,535,00-0008306
pbp_1999,fumble_recovery_1_player_name,object,True,0.9831151378533033,513,G.Jefferson
pbp_1999,fumble_recovery_2_team,object,True,0.9998482746662043,7,KC
pbp_1999,fumble_recovery_2_yards,float32,True,0.9998482746662043,3,-2.0
pbp_1999,fumble_recovery_2_player_id,object,True,0.9998482746662043,7,00-0010874
pbp_1999,fumble_recovery_2_player_name,object,True,0.9998482746662043,7,C.McGlockton
pbp_1999,sack_player_id,object,True,0.9744451187792613,372,00-0013644
pbp_1999,sack_player_name,object,True,0.9745534940176869,361,S.Rice
pbp_1999,half_sack_1_player_id,object,True,0.9975073695162129,100,00-0012842
pbp_1999,half_sack_1_player_name,object,True,0.9975073695162129,99,J.Peter
pbp_1999,half_sack_2_player_id,object,True,0.9975073695162129,92,00-0006373
pbp_1999,half_sack_2_player_name,object,True,0.9975073695162129,92,K.Greene
pbp_1999,return_team,object,True,0.8767773539101786,31,PHI
pbp_1999,return_yards,float32,True,0.03769290792439743,105,21.0
pbp_1999,penalty_team,object,True,0.9266733136812901,31,PHI
pbp_1999,penalty_player_id,object,True,0.9266733136812901,1115,00-0016723
pbp_1999,penalty_player_name,object,True,0.9315718744581238,1040,K.Turner
pbp_1999,penalty_yards,float32,True,0.9266733136812901,51,5.0
pbp_1999,replay_or_challenge,float32,False,0.0,2,0.0
pbp_1999,replay_or_challenge_result,object,True,0.9960334662736258,3,upheld
pbp_1999,penalty_type,object,True,0.9272151898734177,53,False Start
pbp_1999,defensive_two_point_attempt,float32,True,0.03769290792439743,1,0.0
pbp_1999,defensive_two_point_conv,float32,True,0.03769290792439743,1,0.0
pbp_1999,defensive_extra_point_attempt,float32,True,0.03769290792439743,1,0.0
pbp_1999,defensive_extra_point_conv,float32,True,0.03769290792439743,1,0.0
pbp_1999,safety_player_name,object,True,0.9997398994277787,12,D.Mitchell
pbp_1999,safety_player_id,object,True,0.9994364487601872,13,00-0011407
pbp_1999,season,int64,False,0.0,1,1999
pbp_1999,cp,float32,True,1.0,0,
pbp_1999,cpoe,float32,True,1.0,0,
pbp_1999,series,float32,False,0.0,75,1.0
pbp_1999,series_success,float32,False,0.0,2,0.0
pbp_1999,series_result,object,True,0.0017990289578637072,11,Punt
pbp_1999,order_sequence,float32,True,1.0,0,
pbp_1999,start_time,object,True,1.0,0,
pbp_1999,time_of_day,object,True,1.0,0,
pbp_1999,stadium,object,True,1.0,0,
pbp_1999,weather,object,True,1.0,0,
pbp_1999,nfl_api_id,object,True,1.0,0,
pbp_1999,play_clock,object,True,1.0,0,
pbp_1999,play_deleted,float32,True,1.0,0,
pbp_1999,play_type_nfl,object,True,1.0,0,
pbp_1999,special_teams_play,float32,True,1.0,0,
pbp_1999,st_play_type,object,True,1.0,0,
pbp_1999,end_clock_time,object,True,1.0,0,
pbp_1999,end_yard_line,object,True,1.0,0,
pbp_1999,fixed_drive,float32,False,0.0,37,1.0
pbp_1999,fixed_drive_result,object,True,0.0049852609675741285,9,Punt
pbp_1999,drive_real_start_time,object,True,1.0,0,
pbp_1999,drive_play_count,float32,False,0.0,21,3.0
pbp_1999,drive_time_of_possession,object,False,0.0,490,1:53
pbp_1999,drive_first_downs,float32,False,0.0,9,0.0
pbp_1999,drive_inside20,float32,False,0.0,2,0.0
pbp_1999,drive_ended_with_score,float32,False,0.0,2,0.0
pbp_1999,drive_quarter_start,float32,False,0.0,5,1.0
pbp_1999,drive_quarter_end,float32,False,0.0,5,1.0
pbp_1999,drive_yards_penalized,float32,True,1.0,0,
pbp_1999,drive_start_transition,object,True,0.044282122420669326,15,Punt
pbp_1999,drive_end_transition,object,False,0.0,15,Punt
pbp_1999,drive_game_clock_start,object,False,0.0,894,15:00
pbp_1999,drive_game_clock_end,object,False,0.0,894,13:07
pbp_1999,drive_start_yard_line,object,True,0.0026877059129530086,1436,PHI 23
pbp_1999,drive_end_yard_line,object,True,0.0026877059129530086,1500,PHI 29
pbp_1999,drive_play_id_started,float32,False,0.0,3232,35.0
pbp_1999,drive_play_id_ended,float32,False,0.0,3379,150.0
pbp_1999,away_score,int32,False,0.0,39,25
pbp_1999,home_score,int32,False,0.0,44,24
pbp_1999,location,object,False,0.0,2,Home
pbp_1999,result,int32,False,0.0,61,-1
pbp_1999,total,int32,False,0.0,61,49
pbp_1999,spread_line,float32,False,0.0,53,-3.0
pbp_1999,total_line,float32,False,0.0,36,37.0
pbp_1999,div_game,int32,False,0.0,2,1
